;start;end;code;label.0;label.1;label.2;label.3;label.4;label.5;label.6;label.7;label.8;label.9;label.10;label.11;label.12;label.13;label.14;label.15;label.16;label.17;label.18;label.19;label.20;label.21;label.22;label.23;label.24;label.25;label.26;label.27;label.28;label.29;label.30;label.31;label.32;label.33;label.34;label.35;label.36;label.37;label.38;label.39;label.40;label.41;label.42;label.43;label.44;label.45;label.46;label.47;label.48;label.49;label.50;label.51;label.52;label.53;label.54;label.55;label.56;label.57;label.58;label.59;label.60;label.61;label.62;label.63;label.64;label.65;label.66;label.67;label.68;label.69;label.70;label.71
256;639.490.953.183;646.490.782.167;R3 TEG;['Rendement', 'Balwinst'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257;6.422.509.800.849;6.563.550.093.205;gAAAAABYrzOUxpK7Ty_lFmmkplhGe7plHNBAeJhfYd3JY4Mj5sBwCIA0KMn23NWG9HLgJcN8Wm1ALShGKEWMLpmgc3FnQAk1mw==;['Naar speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
258;642.490.782.167;6.457.430.616.962;NEC;['Startzone NEC', 'R3 TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
259;6.433.550.093.205;659.510.889.792;gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w==;['Van speler', 'gAAAAABYrzOUxpK7Ty_lFmmkplhGe7plHNBAeJhfYd3JY4Mj5sBwCIA0KMn23NWG9HLgJcN8Wm1ALShGKEWMLpmgc3FnQAk1mw=='];['Naar zone', 'R2 NEC'];['Naar zone', 'M2 NEC'];['Naar speler', 'feaf75270e9c46178b6b36507d9576da'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;644.490.782.167;6.473.870.282.726;OMSCH aanvallen;['Startzone NEC', 'R3 TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
261;644.490.782.167;648.490.782.167;Balwinst;['Startzone NEC', 'R3 TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
262;645.490.782.167;646.490.782.167;Start;['Startzone NEC', 'R3 TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
263;6.457.430.624.962.000;6.806.512.602.834;NEC;['Naar zone', 'M1 NEC'];['Naar speler', 'gAAAAABYrzOUxpK7Ty_lFmmkplhGe7plHNBAeJhfYd3JY4Mj5sBwCIA0KMn23NWG9HLgJcN8Wm1ALShGKEWMLpmgc3FnQAk1mw=='];['Naar speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Van speler', 'gAAAAABYrzOUxpK7Ty_lFmmkplhGe7plHNBAeJhfYd3JY4Mj5sBwCIA0KMn23NWG9HLgJcN8Wm1ALShGKEWMLpmgc3FnQAk1mw=='];['Naar zone', 'R2 NEC'];['Naar zone', 'M2 NEC'];['Naar speler', 'feaf75270e9c46178b6b36507d9576da'];['Van speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Naar speler', 'b6a6aeaf67e640fe9eb72d888ba046f9'];['Van speler', 'feaf75270e9c46178b6b36507d9576da'];['Naar zone', 'L2 NEC'];['Naar speler', 'feaf75270e9c46178b6b36507d9576da'];['Van speler', 'b6a6aeaf67e640fe9eb72d888ba046f9'];['Naar speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Van speler', 'feaf75270e9c46178b6b36507d9576da'];['Naar zone', 'M2 NEC'];['Aanvallen NEC', 'Lange pass'];['Naar zone', 'R3 NEC'];['Naar speler', 'gAAAAABYrzOUOTRugGK4u8cjcl60I8vjDVJstq7eg1TC3R8eeT4TKcubEQWcFxEppjQ7AvbZhcdnr1yLTAHw184kNAHQ1Vr2rw=='];['Van speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Rendement', 'Foul TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
264;645.746.976.165;6.525.788.898.108.990;M1 NEC;['Naar speler', 'gAAAAABYrzOUxpK7Ty_lFmmkplhGe7plHNBAeJhfYd3JY4Mj5sBwCIA0KMn23NWG9HLgJcN8Wm1ALShGKEWMLpmgc3FnQAk1mw=='];['Naar speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Van speler', 'gAAAAABYrzOUxpK7Ty_lFmmkplhGe7plHNBAeJhfYd3JY4Mj5sBwCIA0KMn23NWG9HLgJcN8Wm1ALShGKEWMLpmgc3FnQAk1mw=='];['Naar zone', 'R2 NEC'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
265;6.460.990.959.198;6.806.512.602.834;Aanvallen;['Naar zone', 'M1 NEC'];['Naar speler', 'gAAAAABYrzOUxpK7Ty_lFmmkplhGe7plHNBAeJhfYd3JY4Mj5sBwCIA0KMn23NWG9HLgJcN8Wm1ALShGKEWMLpmgc3FnQAk1mw=='];['Naar speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Van speler', 'gAAAAABYrzOUxpK7Ty_lFmmkplhGe7plHNBAeJhfYd3JY4Mj5sBwCIA0KMn23NWG9HLgJcN8Wm1ALShGKEWMLpmgc3FnQAk1mw=='];['Naar zone', 'R2 NEC'];['Naar zone', 'M2 NEC'];['Naar speler', 'feaf75270e9c46178b6b36507d9576da'];['Van speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Naar speler', 'b6a6aeaf67e640fe9eb72d888ba046f9'];['Van speler', 'feaf75270e9c46178b6b36507d9576da'];['Naar zone', 'L2 NEC'];['Naar speler', 'feaf75270e9c46178b6b36507d9576da'];['Van speler', 'b6a6aeaf67e640fe9eb72d888ba046f9'];['Naar speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Van speler', 'feaf75270e9c46178b6b36507d9576da'];['Naar zone', 'M2 NEC'];['Aanvallen NEC', 'Lange pass'];['Naar zone', 'R3 NEC'];['Naar speler', 'gAAAAABYrzOUOTRugGK4u8cjcl60I8vjDVJstq7eg1TC3R8eeT4TKcubEQWcFxEppjQ7AvbZhcdnr1yLTAHw184kNAHQ1Vr2rw=='];['Van speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Rendement', 'Foul TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266;6.470.990.959.198;6.480.990.959.198;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
267;6.486.347.478.612;6.595.669.908.508;feaf75270e9c46178b6b36507d9576da;['Van speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Naar speler', 'b6a6aeaf67e640fe9eb72d888ba046f9'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
268;6.495.788.898.108.990;6.532.588.320.680.000;R2 NEC;['Naar zone', 'M2 NEC'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
269;6.502.588.320.680.000;6.583.873.223.093;M2 NEC;['Naar speler', 'feaf75270e9c46178b6b36507d9576da'];['Van speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Naar speler', 'b6a6aeaf67e640fe9eb72d888ba046f9'];['Van speler', 'feaf75270e9c46178b6b36507d9576da'];['Naar zone', 'L2 NEC'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
270;6.507.866.120.066.000;6.683.473.700.951;b6a6aeaf67e640fe9eb72d888ba046f9;['Van speler', 'feaf75270e9c46178b6b36507d9576da'];['Naar zone', 'L2 NEC'];['Naar speler', 'feaf75270e9c46178b6b36507d9576da'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
271;6.553.873.223.093;6.652.830.415.054;L2 NEC;['Naar speler', 'feaf75270e9c46178b6b36507d9576da'];['Van speler', 'b6a6aeaf67e640fe9eb72d888ba046f9'];['Naar speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Van speler', 'feaf75270e9c46178b6b36507d9576da'];['Naar zone', 'M2 NEC'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272;6.595.108.901.919.990;6.761.391.258.901;gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w==;['Van speler', 'feaf75270e9c46178b6b36507d9576da'];['Naar zone', 'M2 NEC'];['Aanvallen NEC', 'Lange pass'];['Naar zone', 'R3 NEC'];['Naar speler', 'gAAAAABYrzOUOTRugGK4u8cjcl60I8vjDVJstq7eg1TC3R8eeT4TKcubEQWcFxEppjQ7AvbZhcdnr1yLTAHw184kNAHQ1Vr2rw=='];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273;6.595.669.912.508;6.703.870.321.228;feaf75270e9c46178b6b36507d9576da;['Van speler', 'b6a6aeaf67e640fe9eb72d888ba046f9'];['Naar speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274;6.622.830.415.054;6.695.309.103.101.990;M2 NEC;['Aanvallen NEC', 'Lange pass'];['Naar zone', 'R3 NEC'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
275;6.631.391.258.901;6.866.512.602.834;gAAAAABYrzOUOTRugGK4u8cjcl60I8vjDVJstq7eg1TC3R8eeT4TKcubEQWcFxEppjQ7AvbZhcdnr1yLTAHw184kNAHQ1Vr2rw==;['Van speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Rendement', 'Foul TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276;6.640.829.137.438;6.795.867.822.862;OPB. Lange pass NEC;['Aanvallen NEC', 'Lange pass'];['Naar zone', 'R3 NEC'];['Naar speler', 'gAAAAABYrzOUOTRugGK4u8cjcl60I8vjDVJstq7eg1TC3R8eeT4TKcubEQWcFxEppjQ7AvbZhcdnr1yLTAHw184kNAHQ1Vr2rw=='];['Van speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277;6.665.309.103.101.990;6.806.512.602.834;R3 NEC;['Naar speler', 'gAAAAABYrzOUOTRugGK4u8cjcl60I8vjDVJstq7eg1TC3R8eeT4TKcubEQWcFxEppjQ7AvbZhcdnr1yLTAHw184kNAHQ1Vr2rw=='];['Van speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Rendement', 'Foul TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
278;6.735.867.822.862;6.835.867.822.862;Foul TEG;['Rendement', 'Foul TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279;6.994.662.578.586;7.174.346.759.139;NEC;['Naar zone', 'R3 NEC'];['Naar speler', 'gAAAAABYrzOUOTRugGK4u8cjcl60I8vjDVJstq7eg1TC3R8eeT4TKcubEQWcFxEppjQ7AvbZhcdnr1yLTAHw184kNAHQ1Vr2rw=='];['Van speler'];['Naar zone', 'M4 NEC'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
280;6.998.829.934.944.990;7.234.346.759.139;gAAAAABYrzOUOTRugGK4u8cjcl60I8vjDVJstq7eg1TC3R8eeT4TKcubEQWcFxEppjQ7AvbZhcdnr1yLTAHw184kNAHQ1Vr2rw==;['Van speler'];['Naar zone', 'M4 NEC'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281;7.012.110.947.985.000;7.123.387.521.583;R3 NEC;['Naar speler', 'gAAAAABYrzOUOTRugGK4u8cjcl60I8vjDVJstq7eg1TC3R8eeT4TKcubEQWcFxEppjQ7AvbZhcdnr1yLTAHw184kNAHQ1Vr2rw=='];['Van speler'];['Naar zone', 'M4 NEC'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
282;7.014.662.578.586;7.174.346.759.139;Aanvallen;['Naar zone', 'R3 NEC'];['Naar speler', 'gAAAAABYrzOUOTRugGK4u8cjcl60I8vjDVJstq7eg1TC3R8eeT4TKcubEQWcFxEppjQ7AvbZhcdnr1yLTAHw184kNAHQ1Vr2rw=='];['Van speler'];['Naar zone', 'M4 NEC'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283;7.024.662.578.586;7.034.662.578.586;Start;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
284;7.034.349.858.419;7.184.349.858.419;Vrije trap NEC;['Naar zone', 'M4 NEC'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285;7.093.387.521.583;7.174.346.759.139;M4 NEC;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286;721.730.953.829;7.571.950.958.746;TEG;['Naar zone', 'R1 TEG'];['Start', 'Inbal'];['Storen NEC', 'Vast zetten'];['Naar zone', 'R2 TEG'];['Naar zone', 'M2 TEG'];['Naar zone', 'L2 TEG'];['Naar zone', 'L3 TEG'];['Naar zone', 'L4 TEG'];['Rendement', 'Corner'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
287;7.236.987.857.756;7.347.464.520.179;R1 TEG;['Start', 'Inbal'];['Storen NEC', 'Vast zetten'];['Naar zone', 'R2 TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288;723.730.953.829;7.571.950.958.746;Verdedigen;['Naar zone', 'R1 TEG'];['Start', 'Inbal'];['Storen NEC', 'Vast zetten'];['Naar zone', 'R2 TEG'];['Naar zone', 'M2 TEG'];['Naar zone', 'L2 TEG'];['Naar zone', 'L3 TEG'];['Naar zone', 'L4 TEG'];['Rendement', 'Corner'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289;7.264.747.728.408;7.384.747.728.408;Inworp TEG;['Start', 'Inbal'];['Storen NEC', 'Vast zetten'];['Naar zone', 'R2 TEG'];['Naar zone', 'M2 TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
290;7.278.825.770.582.000;7.553.627.790.592.990;VERD. Vast zetten NEC;['Storen NEC', 'Vast zetten'];['Naar zone', 'R2 TEG'];['Naar zone', 'M2 TEG'];['Naar zone', 'L2 TEG'];['Naar zone', 'L3 TEG'];['Naar zone', 'L4 TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
291;7.317.464.520.179;7.365.790.555.465;R2 TEG;['Naar zone', 'M2 TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
292;7.335.790.555.465;7.388.510.096.872;M2 TEG;['Naar zone', 'L2 TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
293;7.358.510.096.872;7.452.667.049.857;L2 TEG;['Naar zone', 'L3 TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
294;7.422.667.049.857;7.538.988.247.058;L3 TEG;['Naar zone', 'L4 TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295;7.508.988.247.058;7.571.950.958.746;L4 TEG;['Rendement', 'Corner'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
296;830.45;851.78;CORNER keeper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297;8.316.343.814.326;8.533.148.535.258.990;TEG;['Naar zone', 'L4 TEG'];['Naar zone', 'M4 TEG'];['Rendement', 'Voorzet'];['Rendement', 'Corner'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298;8.332.983.592.992.990;8.419.300.843.756;L4 TEG;['Naar zone', 'M4 TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299;8.336.343.814.326;8.533.148.535.258.990;Verdedigen;['Naar zone', 'L4 TEG'];['Naar zone', 'M4 TEG'];['Rendement', 'Voorzet'];['Rendement', 'Corner'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300;8.342.341.850.635;8.492.341.850.635;Corner TEG;['Naar zone', 'M4 TEG'];['Rendement', 'Voorzet'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301;8.361.710.390.712;8.561.710.390.712;Voorzet TEG;['Rendement', 'Voorzet'];['Rendement', 'Corner'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
302;8.389.300.843.756;8.533.148.535.258.990;M4 TEG;['Rendement', 'Voorzet'];['Rendement', 'Corner'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
303;866.15;878.37;CORNER keeper;['TPE'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304;8.675.065.865.314;9.080.988.846.239;TEG;['Naar zone', 'L4 TEG'];['Naar zone', 'M4 TEG'];['Naar zone', 'M3 TEG'];['Naar zone', 'R3 TEG'];['Naar zone', 'R4 TEG'];['Naar zone', 'R3 TEG'];['Rendement', 'Voorzet'];['Naar zone', 'M3 TEG'];['Naar zone', 'M4 TEG'];['Rendement', 'Balwinst'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
305;8.691.386.036.524.000;8.779.463.643.465;L4 TEG;['Naar zone', 'M4 TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306;8.695.065.865.314;9.080.988.846.239;Verdedigen;['Naar zone', 'L4 TEG'];['Naar zone', 'M4 TEG'];['Naar zone', 'M3 TEG'];['Naar zone', 'R3 TEG'];['Naar zone', 'R4 TEG'];['Naar zone', 'R3 TEG'];['Rendement', 'Voorzet'];['Naar zone', 'M3 TEG'];['Naar zone', 'M4 TEG'];['Rendement', 'Balwinst'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307;8.705.386.279.603;8.855.386.279.603;Corner TEG;['Naar zone', 'M4 TEG'];['Naar zone', 'M3 TEG'];['Naar zone', 'R3 TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308;8.749.463.643.465;8.789.833.717.560.000;M4 TEG;['Naar zone', 'M3 TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
309;8.759.833.717.560.000;8.809.752.574.247;M3 TEG;['Naar zone', 'R3 TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310;8.779.752.574.247;8.860.231.223.255;R3 TEG;['Naar zone', 'R4 TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311;8.830.231.223.255;8.974.786.722.632.000;R4 TEG;['Naar zone', 'R3 TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312;8.918.990.239.494;9.118.990.239.494;Voorzet NEC;['Rendement', 'Voorzet'];['Naar zone', 'M3 TEG'];['Naar zone', 'M4 TEG'];['Rendement', 'Balwinst'];['Startzone NEC', 'M4 TEG'];['Naar speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Van speler'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313;8.944.786.722.632.000;9.040.508.687.093;R3 TEG;['Rendement', 'Voorzet'];['Naar zone', 'M3 TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
314;9.010.508.687.093;9.056.588.579.046;M3 TEG;['Naar zone', 'M4 TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
315;9.026.588.579.046;9.080.988.846.239;M4 TEG;['Rendement', 'Balwinst'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
316;9.032.030.803.094;9.198.029.411.007.000;gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w==;['Van speler'];['Rendement', 'BOP'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
317;9.040.988.846.239;9.138.029.411.007.000;NEC;['Startzone NEC', 'M4 TEG'];['Naar speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Van speler'];['Rendement', 'BOP'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
318;9.060.988.846.239;9.138.029.411.007.000;OMSCH aanvallen;['Startzone NEC', 'M4 TEG'];['Naar speler', 'gAAAAABYrzOViQ5bQbZkXvcGYeCP26pkycVHvEX9hKy1nUCyuefXEY9HKEgCE7wXFXjf7_XrzdP3SyJaK61nxal6w4a9NkFz9w=='];['Van speler'];['Rendement', 'BOP'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
319;9.060.988.846.239;9.100.988.846.239;Balwinst;['Startzone NEC', 'M4 TEG'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
