,start,end,x,y,bezit,code
42,285.2597644889,291.0955523449,1,2,NEC,Nothing
43,291.0955531449,296.2673014043,1,2,NEC,Nothing
44,293.2673014043,301.1609962374,1,3,NEC,Nothing
45,298.1609962374,304.912885524,1,4,NEC,Nothing
46,301.912885524,310.0232243922,2,4,NEC,Nothing
47,307.0232243922,313.71122798380003,2,3,NEC,Nothing
48,310.71122798380003,317.85506823549997,1,4,NEC,Nothing
49,314.85506823549997,323.0068482204,2,4,NEC,Nothing
50,325.3879329359,357.53078606199995,2,1, TEG,Nothing
51,354.53078606199995,357.8988764332,1,3, TEG,Nothing
52,355.6136544407,360.8136848713,3,2,NEC,Nothing
53,358.00552238550006,361.5734560935,1,3, TEG,Nothing
54,358.5734560935,367.9573990086,1,2, TEG,Nothing
55,371.1309513053,388.24245746379995,1,2, TEG,Nothing
56,385.6950563292,392.2790380245,2,2,NEC,Nothing
57,389.70288281629996,395.15881256190005,2,2, TEG,Nothing
58,392.8708870746,397.9668979391,3,2,NEC,Nothing
59,394.9668979391,408.1324304581,3,3,NEC,Nothing
60,405.1324304581,411.38635416019997,2,3,NEC,Nothing
61,408.38635416019997,419.8181334932,1,3,NEC,Nothing
